,HIST1H3F (8968)
ACH-000004,-0.2671510267724231
ACH-000005,-0.4407264212495371
ACH-000007,-0.013648606420260915
ACH-000009,-0.2144462292988812
ACH-000011,-0.1796260352539273
ACH-000012,-0.24379300882342794
ACH-000013,-0.02387524110313721
ACH-000014,-0.3068999382983176
ACH-000015,-0.20193723009970227
ACH-000017,-0.2083211562904148
ACH-000018,-0.05253765918679135
ACH-000019,-0.2470842210292529
ACH-000021,-0.10574025748697673
ACH-000022,-0.05945623408863144
ACH-000025,-0.08591933258537764
ACH-000028,-0.16221577897116954
ACH-000030,-0.1291829075117665
ACH-000035,-0.3491959644671827
ACH-000036,-0.14598445797899207
ACH-000037,-0.1672666602828866
ACH-000039,-0.2082849644570073
ACH-000040,-0.2182236425437828
ACH-000041,-0.07998093582620508
ACH-000042,-0.1166289742143322
ACH-000045,-0.13529701603850885
ACH-000047,-0.2815643705952633
ACH-000052,-0.2625329160897738
ACH-000053,-0.08887247806800877
ACH-000054,-0.1611733439301167
ACH-000055,-0.24799997764213064
ACH-000060,-0.2473645644303717
ACH-000067,-0.2680218186462646
ACH-000070,-0.29881898673458474
ACH-000075,-0.3212268185372059
ACH-000078,-0.10416870397698773
ACH-000082,-0.21867014660402115
ACH-000085,-0.20789506243581046
ACH-000086,-0.2820991810464241
ACH-000087,-0.2367645104481783
ACH-000092,-0.2184443354004964
ACH-000095,-0.19831022104170715
ACH-000097,-0.21883114841859835
ACH-000098,-0.19848715817904067
ACH-000099,-0.1308652780584632
ACH-000108,-0.14994223375810306
ACH-000113,-0.184438737579878
ACH-000116,-0.13970457173898246
ACH-000118,-0.20674237904725268
ACH-000120,-0.05388541164814618
ACH-000123,-0.11923379579652595
ACH-000127,-0.18461545809910795
ACH-000128,-0.05358425632391891
ACH-000132,-0.13105177590346173
ACH-000133,-0.21005163172964195
ACH-000137,-0.354498337803946
ACH-000138,-0.1522895748840074
ACH-000142,-0.16450887130548722
ACH-000143,-0.04821184712141687
ACH-000146,-0.17290359196682356
ACH-000148,-0.14898562284409725
ACH-000150,-0.14650662988215948
ACH-000152,-0.21598677377480213
ACH-000153,-0.04435394373473064
ACH-000159,-0.16536954937386336
ACH-000160,-0.2847816363059061
ACH-000163,-0.2009805193726386
ACH-000167,-0.3578021737180553
ACH-000168,-0.27600126794254426
ACH-000169,-0.2257496965032111
ACH-000178,-0.2966618501309711
ACH-000183,-0.10935800244924057
ACH-000188,-0.2739108692484954
ACH-000189,0.19141040057941552
ACH-000190,-0.3740138279143389
ACH-000198,-0.26251940858943484
ACH-000203,0.1936579491546506
ACH-000204,0.01767002522253929
ACH-000206,-0.5847240953931171
ACH-000207,-0.1919099012754545
ACH-000208,-0.2399034194497277
ACH-000210,-0.09405049681283817
ACH-000211,-0.16422662306276206
ACH-000215,-0.17210859676755955
ACH-000221,-0.025735659822020317
ACH-000222,-0.11169549473897787
ACH-000223,-0.338735483784088
ACH-000226,-0.17320717365875762
ACH-000227,-0.05630209598220379
ACH-000228,-0.17707767387702888
ACH-000231,-0.2514630477277172
ACH-000232,-0.06807483227118218
ACH-000233,-0.18307653538673227
ACH-000234,-0.04848518137826648
ACH-000235,-0.18277307549812896
ACH-000237,-0.20733933414508499
ACH-000238,-0.13143808675501906
ACH-000242,0.373878682504809
ACH-000243,-0.1198384272827367
ACH-000244,-0.08376476004802655
ACH-000246,-0.18617192621701129
ACH-000248,-0.1187145543586419
ACH-000250,-0.13287604831380506
ACH-000251,-0.400141118065634
ACH-000252,-0.013316669243963238
ACH-000253,-0.1846412811340397
ACH-000255,-0.10592357158708997
ACH-000256,-0.04725473902210402
ACH-000257,-0.045741839214039605
ACH-000258,-0.4364187374723734
ACH-000259,-0.19462527747780087
ACH-000260,-0.14734260835974444
ACH-000261,-0.16024037579007067
ACH-000262,-0.11937894822058798
ACH-000263,0.010150994516942971
ACH-000264,-0.151848413471933
ACH-000265,-0.19861641648220585
ACH-000266,-0.1819701685425424
ACH-000272,-0.07578627603050042
ACH-000274,-0.11326449991510185
ACH-000277,-0.27589866156181553
ACH-000278,-0.1516528347786197
ACH-000279,-0.1333449118878336
ACH-000280,-0.2372226327858315
ACH-000281,-0.25660805151056626
ACH-000288,-0.057508135368668764
ACH-000291,-0.17685082044907652
ACH-000293,-0.3108378125588742
ACH-000294,-0.06973581198923344
ACH-000295,-0.16821166012515948
ACH-000296,-0.25981289884278586
ACH-000302,-0.06737477799797585
ACH-000304,-0.341093331351967
ACH-000307,-0.2041012958114088
ACH-000308,-0.2993744880255989
ACH-000310,-0.2072688898941311
ACH-000311,-0.19576302236230145
ACH-000312,-0.10379368353124052
ACH-000315,-0.0707622386977719
ACH-000316,-0.08646264325604529
ACH-000317,-0.35705020571114005
ACH-000318,-0.15562943635730608
ACH-000319,-0.2293664945113156
ACH-000320,-0.0998879712018394
ACH-000322,-0.13639418169956613
ACH-000323,-0.2832888140254665
ACH-000324,-0.22127425975209014
ACH-000329,-0.11727820582783532
ACH-000330,-0.125988771467743
ACH-000331,-0.20357711939787185
ACH-000332,-0.2315098678381373
ACH-000334,-0.0379587192637058
ACH-000335,-0.07617012207656179
ACH-000336,0.029928323504438883
ACH-000337,-0.1112793961984634
ACH-000338,0.3060079247086494
ACH-000339,-0.14454027965697044
ACH-000341,-0.3721426101949603
ACH-000348,-0.21730529059780465
ACH-000350,-0.03718533628759405
ACH-000352,-0.10719872342321768
ACH-000356,-0.5271694542425621
ACH-000361,-0.290573170515282
ACH-000362,-0.3912817659550337
ACH-000363,-0.22767725143027664
ACH-000364,-0.12625045351811345
ACH-000365,-0.12890755402463372
ACH-000366,-0.06570618091298364
ACH-000368,-0.0771891529600974
ACH-000374,-0.19456086194962627
ACH-000375,-0.2556064799441827
ACH-000376,-0.13091656405912305
ACH-000381,-0.1008723340829056
ACH-000383,-0.18938930682247915
ACH-000387,-0.23331615957984905
ACH-000389,-0.08813278631458411
ACH-000390,-0.1591061290395094
ACH-000393,-0.18341752046222654
ACH-000395,-0.12741658913054776
ACH-000396,-0.3522020199122242
ACH-000397,-0.17722118217437433
ACH-000401,0.06439033714721541
ACH-000402,-0.14027000462780986
ACH-000403,-0.13555486124641186
ACH-000404,-0.4682961938453308
ACH-000406,-0.11975244048264085
ACH-000407,-0.1827914109541931
ACH-000408,-0.4146953543487368
ACH-000410,-0.12770028756552473
ACH-000411,-0.00883840011608197
ACH-000414,-0.22083641927138506
ACH-000415,-0.14704867501013996
ACH-000416,-0.14786344605302829
ACH-000420,0.04152445152925952
ACH-000421,-0.14677814275196852
ACH-000424,-0.24328368848525636
ACH-000425,-0.09736247248018844
ACH-000426,-0.09068011193990497
ACH-000427,-0.3115952949057242
ACH-000433,-0.07558534222966848
ACH-000435,-0.3916134166591341
ACH-000436,-0.2346064137601491
ACH-000444,-0.29369044274311323
ACH-000445,-0.1559710522870225
ACH-000448,-0.23870666452720846
ACH-000450,-0.5439983106742619
ACH-000452,-0.2546677657285676
ACH-000454,-0.36232409970440216
ACH-000458,-0.3223796739709077
ACH-000459,0.02599732166058154
ACH-000460,-0.13206478979728312
ACH-000461,-0.2525405249877584
ACH-000463,-0.21398505356218148
ACH-000464,-0.058168600263846675
ACH-000466,-0.26440363446842946
ACH-000467,-0.053978607014361066
ACH-000468,-0.11223976795011116
ACH-000469,-0.10505312426651907
ACH-000470,-0.2716251134710329
ACH-000471,-0.17609239265150298
ACH-000472,-0.11598842061416365
ACH-000473,-0.1741583308960082
ACH-000475,-0.14533042686547598
ACH-000476,-0.06550885651961548
ACH-000477,-0.23044307636448885
ACH-000479,-0.18986569835125133
ACH-000480,-0.10683076119141002
ACH-000481,-0.22242991827919076
ACH-000483,-0.050237554932562815
ACH-000484,-0.11400402088255955
ACH-000485,-0.15122206715879088
ACH-000486,-0.22854068762187896
ACH-000487,-0.5634866822925697
ACH-000488,-0.15426047475925286
ACH-000490,-0.31003589711853025
ACH-000491,-0.18344802042759925
ACH-000495,-0.22072497339179198
ACH-000496,-0.2707181385960224
ACH-000499,-0.07953059856855796
ACH-000500,-0.2167456492613202
ACH-000502,-0.07035238462810163
ACH-000503,-0.1857528755536928
ACH-000505,-0.15650264088223867
ACH-000507,0.0053991479239038935
ACH-000510,-0.1723056397324348
ACH-000511,-0.19170086597516733
ACH-000512,-0.1704587943669034
ACH-000516,-0.2808054241705849
ACH-000517,-0.2655453694825586
ACH-000518,-0.17770608966119106
ACH-000520,-0.16330533309754894
ACH-000521,-0.15683168780198492
ACH-000522,-0.2866826255901709
ACH-000524,-0.3220039067069965
ACH-000527,-0.16775636187086607
ACH-000528,-0.14984938917729745
ACH-000537,-0.18693933406135935
ACH-000541,-0.00611138311551957
ACH-000542,-0.062259852306202984
ACH-000544,-0.2134097836258463
ACH-000545,-0.2654970000401196
ACH-000547,0.15126251439856767
ACH-000548,-0.33348422145019363
ACH-000549,-0.3371509376289993
ACH-000550,-0.30904592030937905
ACH-000552,-0.2445697593794725
ACH-000556,-0.21225188636288936
ACH-000557,0.0165658315897093
ACH-000569,-0.1666783899405952
ACH-000570,0.06979215468533054
ACH-000571,-0.18589366037862565
ACH-000573,-0.2103303333028375
ACH-000576,-0.2971412712117364
ACH-000579,-0.2745855991439703
ACH-000580,-0.03105187616725232
ACH-000584,-0.2412260532015842
ACH-000585,-0.2515584636072869
ACH-000588,-0.15996978411883858
ACH-000589,-0.12497564417139095
ACH-000591,-0.256820994024728
ACH-000593,-0.07254452255266376
ACH-000600,-0.061976614942887275
ACH-000601,-0.1871192151734409
ACH-000605,-0.38943110849422985
ACH-000606,-0.21332315911928104
ACH-000608,-0.21744053586881198
ACH-000614,-0.20684899373157334
ACH-000616,-0.09051823689393457
ACH-000618,-0.34448843425750064
ACH-000619,-0.2394386198991036
ACH-000620,-0.08138202902234486
ACH-000621,-0.2798035180913082
ACH-000622,-0.20390691982103595
ACH-000623,-0.2792369287702447
ACH-000624,-0.16280521596271338
ACH-000627,-0.08363113260040056
ACH-000630,-0.15558509715929436
ACH-000631,-0.3137283765742146
ACH-000632,-0.2394495178031631
ACH-000633,-0.11975881677420652
ACH-000637,-0.3054382590775147
ACH-000638,-0.2316431883951991
ACH-000646,-0.06040754955275302
ACH-000647,-0.2123362367589568
ACH-000648,-0.21061695101224495
ACH-000649,-0.17483232496188222
ACH-000651,-0.022402741829348042
ACH-000652,-0.18235765606216306
ACH-000653,-0.1726789395860223
ACH-000657,-0.1470075947437515
ACH-000658,-0.12480230016536928
ACH-000661,0.04049291177591829
ACH-000662,-0.012755298600348769
ACH-000663,-0.2469782772389844
ACH-000665,-0.2290072981089751
ACH-000671,-0.08276898211646415
ACH-000672,-0.2605893347942149
ACH-000673,-0.2120159390469448
ACH-000676,-0.29013449328699203
ACH-000677,-0.1629057561093071
ACH-000681,-0.12442588333591242
ACH-000683,-0.1920844231782006
ACH-000684,-0.2594578430017587
ACH-000688,-0.23943100722096705
ACH-000693,-0.18263486891775346
ACH-000694,-0.28693765647091674
ACH-000695,0.021651812445812182
ACH-000696,-0.2396601258850593
ACH-000697,-0.29598648883376666
ACH-000699,-0.3020606457603836
ACH-000701,-0.14005980756591496
ACH-000706,-0.19002342016846446
ACH-000711,-0.18700111146762816
ACH-000713,-0.17518122016071486
ACH-000714,-0.05538055903966645
ACH-000718,-0.2210047281664415
ACH-000720,-0.2267790025211387
ACH-000721,-0.3569829724750703
ACH-000724,-0.3435918665055888
ACH-000725,-0.07886894009353973
ACH-000732,-0.31952248656398696
ACH-000734,-0.10388386991203842
ACH-000735,-0.2512020161251472
ACH-000736,-0.1906550113544837
ACH-000738,-0.12898394544356562
ACH-000746,-0.1317022173101347
ACH-000747,0.05953458284998218
ACH-000748,-0.2610566685242766
ACH-000753,-0.07878797385018968
ACH-000756,-0.1630974835496335
ACH-000757,-0.1318426674813922
ACH-000758,-0.1238411111862854
ACH-000760,-0.09427801531880158
ACH-000762,-0.33716076694152103
ACH-000763,-0.3729842890426847
ACH-000764,-0.6980345058637178
ACH-000765,-0.2574525042755106
ACH-000766,-0.049673755315256425
ACH-000767,-0.017345739066457113
ACH-000768,-0.2287538539671557
ACH-000769,-0.25735167157415506
ACH-000770,-0.044102248672629074
ACH-000771,-0.19025153604126252
ACH-000773,-0.2376127285497177
ACH-000776,-0.04513662944982128
ACH-000777,-0.20200597734692324
ACH-000778,-0.2957494556591957
ACH-000781,-0.1888018765461721
ACH-000782,-0.2956816463774368
ACH-000783,-0.041764102853645284
ACH-000784,-0.1382795344133173
ACH-000785,-0.07953097810832785
ACH-000787,-0.14688896493812598
ACH-000788,-0.09695484261856996
ACH-000791,-0.1876537787743497
ACH-000792,-0.16427901613525572
ACH-000794,-0.2168535834164148
ACH-000796,-0.1768692782326317
ACH-000798,-0.1648836947398521
ACH-000799,-0.4207467047018442
ACH-000800,0.11255631767381917
ACH-000802,-0.23894124993344104
ACH-000804,0.026669400781005017
ACH-000805,-0.34944915523010817
ACH-000809,-0.1680667016311996
ACH-000810,-0.3204057414113473
ACH-000811,-0.15702038913958227
ACH-000817,-0.24953559919269205
ACH-000819,-0.2394699092537048
ACH-000820,-0.1727027424088308
ACH-000821,-0.2088003054532222
ACH-000822,-0.09740711246832652
ACH-000823,-0.15416893856741173
ACH-000824,-0.2099119043304094
ACH-000827,-0.22173546636553698
ACH-000829,-0.287928061063756
ACH-000831,-0.024254064298212082
ACH-000832,-0.15663432582420173
ACH-000833,-0.024450691032597803
ACH-000834,0.042522945242636674
ACH-000835,-0.09279620861547218
ACH-000836,-0.0938337884164487
ACH-000837,-0.10601837546158653
ACH-000838,-0.1097862237543402
ACH-000839,-0.249484011926529
ACH-000840,-0.5286027153320751
ACH-000841,-0.17333602705115245
ACH-000843,-0.1876264146469086
ACH-000846,-0.26886564782982
ACH-000847,-0.17141974431087145
ACH-000848,-0.1312121694120318
ACH-000849,-0.2475455346985808
ACH-000851,-0.1581074149709027
ACH-000855,-0.22602400414498686
ACH-000856,-0.10341810711370827
ACH-000858,-0.1004203625085437
ACH-000859,-0.1373100557259144
ACH-000861,0.015309735031910266
ACH-000862,-0.16727497738003969
ACH-000865,-0.2281609169942736
ACH-000866,-0.24351692082421236
ACH-000867,-0.1701218403392067
ACH-000869,-0.0523779969834019
ACH-000872,-0.08558890177800314
ACH-000873,-0.21597303080567812
ACH-000876,-0.3853362625381101
ACH-000878,-0.520666171765105
ACH-000880,-0.06004878259044679
ACH-000881,-0.14061036159870155
ACH-000882,-0.2969272697828676
ACH-000884,-0.036753695508050084
ACH-000885,-0.11145763884876517
ACH-000887,-0.11376199288935095
ACH-000889,-0.27195098170674353
ACH-000896,-0.2350939413274432
ACH-000898,-0.08366955396011885
ACH-000900,-0.41318736913672777
ACH-000901,-0.0816960704627973
ACH-000905,-0.19439834393864003
ACH-000906,-0.11042668655702766
ACH-000907,-0.14429568012337424
ACH-000910,-0.12833766513968595
ACH-000911,-0.13038758462138347
ACH-000912,-0.29313672190393825
ACH-000913,-0.16348126358659698
ACH-000915,-0.15647691896582994
ACH-000916,0.2969040313005794
ACH-000917,-0.05160635657707836
ACH-000920,-0.5873427285799702
ACH-000921,-0.22098113246924514
ACH-000924,-0.121115850949927
ACH-000926,-0.24950531772640025
ACH-000928,0.20748382454014444
ACH-000929,-0.13269587758822035
ACH-000932,-0.1780630923429213
ACH-000935,-0.2969326396542193
ACH-000936,-0.3171964725507441
ACH-000937,-0.10746523422741992
ACH-000938,-0.22158030693121544
ACH-000939,-0.029126806578590625
ACH-000941,-0.11996391132654333
ACH-000943,-0.10540086817774062
ACH-000946,-0.10446186535641976
ACH-000947,-0.27368678170112565
ACH-000948,-0.03738544371510149
ACH-000950,-0.22125419739815835
ACH-000953,-0.05595847637945827
ACH-000954,-0.19881530787758392
ACH-000957,-0.05611238067712674
ACH-000958,0.03024529063000309
ACH-000960,-0.23893891350336896
ACH-000963,0.10219421396174684
ACH-000968,-0.20206477983152696
ACH-000969,-0.17413782365719574
ACH-000972,-0.17206253828145893
ACH-000973,-0.32613825531121804
ACH-000974,-0.16279469284832493
ACH-000978,-0.02491897940034881
ACH-000984,-0.04824650284775515
ACH-000986,-0.08844314892802932
ACH-000988,0.0931758588611738
ACH-000993,-0.2741093337948412
ACH-000994,0.09934533350679826
ACH-000996,-0.0476991143516372
ACH-001001,-0.12959825173878373
ACH-001020,-0.2082946948391168
ACH-001028,-0.1907813819266152
ACH-001031,-0.1470516849004581
ACH-001038,-0.038243348356435385
ACH-001048,-0.19220163702641216
ACH-001050,-0.07166524254279855
ACH-001053,0.017260683785670066
ACH-001054,-0.15786878230405885
ACH-001061,-0.06737079779547551
ACH-001067,-0.22086477649421327
ACH-001075,-0.10039290292263503
ACH-001096,0.02179522810277865
ACH-001111,-0.26070368588613896
ACH-001119,-0.1524538353577846
ACH-001128,-0.22186435196424792
ACH-001134,-0.058047518717304035
ACH-001151,-0.2206615590742486
ACH-001163,-0.059140322195994674
ACH-001164,-0.3141034338097122
ACH-001183,-0.031604094463408755
ACH-001192,-0.12542313405481273
ACH-001193,0.20006042298057852
ACH-001196,-0.07948971133657598
ACH-001197,0.07805585506177024
ACH-001205,-0.17881666439548274
ACH-001211,-0.2475862771844292
ACH-001212,-0.13528554603914986
ACH-001228,0.05488602192611215
ACH-001232,-0.15325080819282125
ACH-001239,-0.2508949494249175
ACH-001270,-0.17972724295726386
ACH-001274,-0.4380488740720032
ACH-001275,-0.25451388441910977
ACH-001277,-0.32288292986738115
ACH-001278,-0.29964111446801583
ACH-001280,-0.12276182331660004
ACH-001283,-0.20972718404866905
ACH-001289,-0.15310896066596108
ACH-001300,-0.0572580876739207
ACH-001301,-0.2081626305342396
ACH-001302,-0.15838126410693448
ACH-001306,-0.10238420908993123
ACH-001318,-0.14757334234954395
ACH-001322,0.038697906561811185
ACH-001328,-0.1863934380485058
ACH-001332,-0.23187243440473296
ACH-001336,-0.14916787637731654
ACH-001346,-0.12253765511881345
ACH-001353,-0.09828834523392152
ACH-001354,-0.1534961351719532
ACH-001367,0.08996192563767798
ACH-001368,-0.17723969808400936
ACH-001374,-0.04693490597376621
ACH-001377,-0.14606983844664112
ACH-001380,-0.055929041180343295
ACH-001391,-0.17767832780213808
ACH-001408,-0.21518727000462448
ACH-001430,-0.21164691772443664
ACH-001431,-0.060181218813811076
ACH-001450,0.06727938628431321
ACH-001496,-0.15720075588254606
ACH-001500,-0.21429347621279454
ACH-001523,-0.10145713695144966
ACH-001532,-0.2344874541614178
ACH-001550,-0.2769465590690953
ACH-001552,-0.241987952790139
ACH-001554,-0.1486505804486201
ACH-001654,-0.06244928936602232
ACH-001735,-0.1958930454862648
ACH-001736,-0.18788908909164376
ACH-001737,-0.3258866875494855
ACH-001740,-0.05615139509429734
ACH-001745,-0.04812274630653993
ACH-001765,-0.2176014041571661
