,ACTG1 (71)
ACH-000004,-0.1764795746007678
ACH-000005,-0.06186157001399487
ACH-000007,-0.3419706687511805
ACH-000009,-0.35829133017226206
ACH-000011,-0.29487808055548764
ACH-000012,-0.6123716590156879
ACH-000013,-0.1717226478874593
ACH-000014,-0.2301956295742492
ACH-000015,-0.3164507304931481
ACH-000017,-0.19187675779002106
ACH-000018,-0.29381396532877885
ACH-000019,-0.2421167495199767
ACH-000021,-0.2932267574788915
ACH-000022,-0.33752550625228306
ACH-000025,-0.39930745096090187
ACH-000028,-0.4638313479971044
ACH-000030,-0.4537927367203422
ACH-000035,-0.2426624841789254
ACH-000036,-0.4547841873937775
ACH-000037,-0.5095318552149052
ACH-000039,-0.3222766381518385
ACH-000040,-0.2716616480754981
ACH-000041,-0.29108957673131963
ACH-000042,-0.3468408474745589
ACH-000045,-0.19810094181751856
ACH-000047,-0.3309895388241536
ACH-000052,-0.2770468366475452
ACH-000053,-0.12726493478518008
ACH-000054,-0.3247292570353137
ACH-000055,-0.633360887412626
ACH-000060,-0.30995904095991816
ACH-000067,-0.32420542716048584
ACH-000070,-0.1885443342324972
ACH-000075,-0.1841481663235032
ACH-000078,-0.12979064274569682
ACH-000082,-0.19730167997506776
ACH-000085,-0.3909825484406447
ACH-000086,-0.204123881626154
ACH-000087,-0.4587213164097432
ACH-000092,-0.2184737309512637
ACH-000095,-0.18094671640665014
ACH-000097,-0.3036133901226981
ACH-000098,-0.3494241336282472
ACH-000099,-0.29272097695514976
ACH-000108,-0.39840329079999626
ACH-000113,-0.15280713511831634
ACH-000116,-0.4581946160183464
ACH-000118,-0.30156881245170736
ACH-000120,-0.4602964350537943
ACH-000123,-0.2134380873744974
ACH-000127,-0.2825442105248043
ACH-000128,-0.6088908737863516
ACH-000132,-0.3566868842023843
ACH-000133,-0.1973883400028368
ACH-000137,-0.3193842933386752
ACH-000138,-0.5721999884051999
ACH-000142,-0.6373672307927939
ACH-000143,-0.3487373160335693
ACH-000146,-0.2246387749170595
ACH-000148,-0.32658809014846
ACH-000150,-0.5172852225931589
ACH-000152,-0.31560134747984003
ACH-000153,-0.2463100538505452
ACH-000159,-0.5325734000340594
ACH-000160,-0.4727779199629661
ACH-000163,-0.2503899693941398
ACH-000167,-0.3569340989908094
ACH-000168,-0.1649948919867583
ACH-000169,-0.2961257341035816
ACH-000178,-0.3025235435877278
ACH-000183,-0.3164504081090963
ACH-000188,-0.471906026234252
ACH-000189,-0.5381954123494932
ACH-000190,-0.4154950331967045
ACH-000198,-0.2068666842401644
ACH-000203,-0.4809566430995567
ACH-000204,-0.03604505848121737
ACH-000206,-0.1864333760199366
ACH-000207,-0.4635432044549578
ACH-000208,-0.4714971287911615
ACH-000210,-0.2416661061031285
ACH-000211,-0.47020313833988503
ACH-000215,-0.22334001985412485
ACH-000221,-0.07339657152296677
ACH-000222,-0.4220102726566513
ACH-000223,-0.2197326569580623
ACH-000226,-0.2859842759416331
ACH-000227,-0.16314819812090847
ACH-000228,-0.2672051021447337
ACH-000231,-0.33833046265514505
ACH-000232,-0.3288012877793627
ACH-000233,-0.4672131540525169
ACH-000234,-0.2449278966178347
ACH-000235,-0.29063680521031743
ACH-000237,-0.2859735835655163
ACH-000238,-0.4766782334469775
ACH-000242,-0.09101083411171446
ACH-000243,-0.3455543254562709
ACH-000244,-0.8726329432609077
ACH-000246,-0.35508098143232475
ACH-000248,-0.12318141121612787
ACH-000250,-0.356142909001794
ACH-000251,-0.6143390845792115
ACH-000252,-0.5448123449880116
ACH-000253,-0.40761669850104265
ACH-000255,-0.29749761187396256
ACH-000256,-0.4255040383942784
ACH-000257,-0.4047977489885339
ACH-000258,-0.20365767773305302
ACH-000259,-0.22673749536065074
ACH-000260,-0.4313622037636488
ACH-000261,-0.412304277973464
ACH-000262,-0.6700634237055856
ACH-000263,-0.3377168618770727
ACH-000264,-0.2612947907445468
ACH-000265,-0.3329264627449738
ACH-000266,-0.480424034937744
ACH-000272,-0.20970970925012428
ACH-000274,-0.14522184580910938
ACH-000277,-0.28314710319521924
ACH-000278,-0.1657333761265952
ACH-000279,-0.11983140244993447
ACH-000280,-0.5445350288486829
ACH-000281,-0.30625172025602754
ACH-000288,-0.3832176612509436
ACH-000291,-0.6576784330537647
ACH-000293,-0.3950349348058006
ACH-000294,-0.19182226465243776
ACH-000295,-0.5928639910439772
ACH-000296,-0.046859521552337725
ACH-000302,-0.31911619466097896
ACH-000304,-0.4265402079852425
ACH-000307,-0.3762274472454298
ACH-000308,-0.12588606126161944
ACH-000310,-0.28632138515274924
ACH-000311,-0.5175538507563596
ACH-000312,-0.3118260020646985
ACH-000315,0.1023233808122842
ACH-000316,-0.3500288481622633
ACH-000317,-0.37249593115329793
ACH-000318,-0.2690019209115655
ACH-000319,-0.2584689231099573
ACH-000320,-0.6570107920268601
ACH-000322,-0.35018457782746115
ACH-000323,-0.6054612032515272
ACH-000324,-0.5529683396322562
ACH-000329,-0.4084248625055
ACH-000330,-0.37929884926025453
ACH-000331,-0.35017808165446007
ACH-000332,-0.3748078674034239
ACH-000334,-0.1153925347611488
ACH-000335,-0.7389433643144979
ACH-000336,-0.08646628790235683
ACH-000337,-0.26174292472436234
ACH-000338,-0.21966876046218628
ACH-000339,-0.5575636854160468
ACH-000341,-0.17194639783151172
ACH-000348,-0.22688123496861126
ACH-000350,-0.4451600310912392
ACH-000352,-0.21508664564867688
ACH-000356,-0.2083224218541571
ACH-000361,-0.3448379452925032
ACH-000362,-0.2754003877443955
ACH-000363,-0.3774542792307754
ACH-000364,-0.13171792857158746
ACH-000365,-0.16536215012245326
ACH-000366,-0.17905381933389675
ACH-000368,-0.2703031835454674
ACH-000374,-0.5429599357564502
ACH-000375,-0.3695146295575865
ACH-000376,-0.4747019225140962
ACH-000381,-0.266856077812835
ACH-000383,-0.3266140766167252
ACH-000387,-0.27641103551216706
ACH-000389,-0.4181958570251474
ACH-000390,-0.3700099249212493
ACH-000393,-0.32566124786159995
ACH-000395,-0.4253082244302293
ACH-000396,-0.2937222229366072
ACH-000397,-0.2196885739570111
ACH-000401,-0.17515067236330487
ACH-000402,0.030487514426076195
ACH-000403,-0.4623787872672052
ACH-000404,-0.10939871923983034
ACH-000406,-0.2258399564693042
ACH-000407,-0.5968562235381852
ACH-000408,-0.3594771739503583
ACH-000410,-0.17472180912981794
ACH-000411,-0.4228447334033901
ACH-000414,-0.32433325892080506
ACH-000415,-0.12059360729402052
ACH-000416,-0.3592140600219473
ACH-000420,-0.4157154638284538
ACH-000421,-0.41269730316378267
ACH-000424,-0.46111056014195295
ACH-000425,-0.19768738844842226
ACH-000426,-0.5999378475232963
ACH-000427,-0.5099994416595423
ACH-000433,-0.648769928034607
ACH-000435,-0.4585462264092829
ACH-000436,-0.336238134181415
ACH-000444,-0.12202417667527506
ACH-000445,-0.05294461837417023
ACH-000448,-0.15939650998659172
ACH-000450,-0.29210322670083033
ACH-000452,-0.272522407342493
ACH-000454,-0.6670546133851415
ACH-000458,-0.6781884269644859
ACH-000459,-0.3167737759906209
ACH-000460,-0.531339000456466
ACH-000461,-0.2801233921895909
ACH-000463,-0.30070608081178546
ACH-000464,-0.5438480723605298
ACH-000466,-0.46663325415884793
ACH-000467,-0.3633012780819908
ACH-000468,-0.27407639759382896
ACH-000469,-0.1564435156928004
ACH-000470,-0.3312403968228245
ACH-000471,-0.264976495055155
ACH-000472,-0.30431936980403623
ACH-000473,-0.4904728173244108
ACH-000475,-0.26339049297760697
ACH-000476,-0.4736458191242529
ACH-000477,0.03807828765532805
ACH-000479,-0.24403141630041544
ACH-000480,-0.28548726056380364
ACH-000481,-0.2957491613557883
ACH-000483,-0.2562585786329253
ACH-000484,-0.4194802808165916
ACH-000485,-0.1981162063733838
ACH-000486,-0.3008004356128209
ACH-000487,-0.22809345305314324
ACH-000488,-0.6615995977101815
ACH-000490,-0.6540227928230811
ACH-000491,-0.13398677322256905
ACH-000495,-0.253232347798737
ACH-000496,-0.3578090350794391
ACH-000499,-0.226047320040418
ACH-000500,-0.9898725493389812
ACH-000502,-0.29703045237206505
ACH-000503,-0.605589690936599
ACH-000505,-0.2116875618999186
ACH-000507,-0.4781992880288002
ACH-000510,-0.21596527690448655
ACH-000511,-0.3771195330542236
ACH-000512,-0.07483189112824777
ACH-000516,-0.41491770700139774
ACH-000517,-0.20804075499140254
ACH-000518,-0.4183966682097836
ACH-000520,-0.5936959846477933
ACH-000521,-0.4814374945442289
ACH-000522,-0.4588472068171892
ACH-000524,-0.36459769624639066
ACH-000527,-0.3871322109437152
ACH-000528,-0.2584624644095168
ACH-000537,-0.29330466028519825
ACH-000541,-0.06885651948895652
ACH-000542,-0.327307993701516
ACH-000544,-0.6411073348622427
ACH-000545,-0.3750380401445527
ACH-000547,-0.39172328572188303
ACH-000548,-0.3409478422079993
ACH-000549,-0.338555214211137
ACH-000550,-0.2753659818496665
ACH-000552,-0.29354412136822405
ACH-000556,-0.5295948466111073
ACH-000557,-0.24507079495214104
ACH-000569,-0.34728396372372417
ACH-000570,-0.3610613671525487
ACH-000571,-0.2916919661118135
ACH-000573,-0.12500437676355236
ACH-000576,-0.32491862931651216
ACH-000579,-0.12823782561129024
ACH-000580,-0.3923527925788451
ACH-000584,-0.9685597108818804
ACH-000585,-0.3126693443452042
ACH-000588,-0.3207097758715525
ACH-000589,-0.3546738267537728
ACH-000591,-0.5322230389343693
ACH-000593,-0.5017743582136167
ACH-000600,-0.2123068913224888
ACH-000601,-0.5468065705668866
ACH-000605,-0.1995857096769824
ACH-000606,-0.4837508802604516
ACH-000608,-0.270795248573312
ACH-000614,-0.14079419714402275
ACH-000616,-0.4191309330332753
ACH-000618,-0.3755747579331449
ACH-000619,-0.6179226641995548
ACH-000620,-0.50382374105906
ACH-000621,-0.3035671516612277
ACH-000622,-0.32734259344693456
ACH-000623,-0.7150074006011049
ACH-000624,-0.29334816171698513
ACH-000627,-0.4820219142415124
ACH-000630,-0.545157322892041
ACH-000631,-0.3286378037763608
ACH-000632,-0.2769559799970225
ACH-000633,-0.33929716466288923
ACH-000637,-0.5402214381828504
ACH-000638,-0.5445562419467047
ACH-000646,-0.2700999061703317
ACH-000647,-0.2915916990773622
ACH-000648,-0.2940183375008073
ACH-000649,-0.5624374982299118
ACH-000651,-0.4286249139984304
ACH-000652,-0.34312323616083845
ACH-000653,-0.1025937997767099
ACH-000657,-0.3788054104439161
ACH-000658,-0.43807758466196334
ACH-000661,-0.31840259983322905
ACH-000662,-0.1690883408164375
ACH-000663,-0.5832922372244429
ACH-000665,-0.1718557582770102
ACH-000671,-0.21108771847660865
ACH-000672,-0.33713787141683066
ACH-000673,-0.36210126621619104
ACH-000676,-0.2026072767792624
ACH-000677,-0.38697491959549424
ACH-000681,-0.5592313613034829
ACH-000683,-0.2684553722241367
ACH-000684,-0.08919476703388646
ACH-000688,0.09443137432959353
ACH-000693,-0.16973945542081278
ACH-000694,-0.3984756809127747
ACH-000695,-0.4538980431483028
ACH-000696,-0.2829466603133613
ACH-000697,-0.21778936845235272
ACH-000699,-0.3588365985722845
ACH-000701,-0.27612863516031216
ACH-000706,-0.26667606608372546
ACH-000711,-0.2722493249625825
ACH-000713,-0.42517992348376793
ACH-000714,-0.1464008548244111
ACH-000718,-0.5778428654417485
ACH-000720,-0.2404439163930869
ACH-000721,-0.3721537351794865
ACH-000724,-0.02583132439945876
ACH-000725,-0.33192027155039744
ACH-000732,-0.5563258557462021
ACH-000734,-0.15036868868637132
ACH-000735,-0.41535271005000857
ACH-000736,-0.2198686208016664
ACH-000738,-0.2167453537366928
ACH-000746,-0.16059680207576227
ACH-000747,-0.2414837247555654
ACH-000748,-0.06312196139251043
ACH-000753,-0.5195670382152673
ACH-000756,-0.2088567697375719
ACH-000757,-0.27411462382169666
ACH-000758,-0.25109741497400595
ACH-000760,-0.40082205863007
ACH-000762,-0.3495796528714156
ACH-000763,-0.2602151898533034
ACH-000764,-0.37268523614155
ACH-000765,-0.3515133545013478
ACH-000766,-0.2447200612007673
ACH-000767,-0.2655454367752331
ACH-000768,-0.18542203815271846
ACH-000769,-0.2532940439595656
ACH-000770,-0.33824784858860885
ACH-000771,-0.4767735855747833
ACH-000773,-0.2581745113817918
ACH-000776,-0.7070760057851329
ACH-000777,-0.4090962325708355
ACH-000778,-0.20196999559577045
ACH-000781,-0.3855807013660067
ACH-000782,-0.3693440080904842
ACH-000783,-0.37984526577510697
ACH-000784,-0.2610864973518833
ACH-000785,-0.4671352205563635
ACH-000787,-0.4752722554538863
ACH-000788,-0.0955298739132004
ACH-000791,-0.26974732332721485
ACH-000792,-0.2552700928782237
ACH-000794,-0.34065701953522626
ACH-000796,-0.4786798264049721
ACH-000798,-0.1520180070698032
ACH-000799,-0.3490256255623317
ACH-000800,-0.18531871436126768
ACH-000802,-0.5815858824013311
ACH-000804,-0.3292643967137909
ACH-000805,-0.4033167397289707
ACH-000809,-0.206780927039921
ACH-000810,-0.7494031848625973
ACH-000811,-0.38212485098001736
ACH-000817,-0.1263633801679668
ACH-000819,-0.464412063029548
ACH-000820,-0.3303479252667545
ACH-000821,-0.25361111351521803
ACH-000822,-0.23681810844897885
ACH-000823,-0.4192980036371667
ACH-000824,-0.2839595955945204
ACH-000827,-0.12140414137309401
ACH-000829,-0.2433618738340849
ACH-000831,-0.4839587775294666
ACH-000832,-0.3224672540311589
ACH-000833,-0.2127821510820537
ACH-000834,-0.5301156550545698
ACH-000835,-0.3931475549486415
ACH-000836,-0.3918671897943891
ACH-000837,-0.27255765142828586
ACH-000838,-0.1372676123795733
ACH-000839,-0.2963851295099723
ACH-000840,-0.41335809615129465
ACH-000841,-0.2591291667900548
ACH-000843,-0.9306946199449849
ACH-000846,-0.31598858354246245
ACH-000847,-0.19925641936912
ACH-000848,-0.3919661353926484
ACH-000849,-0.3260712977801565
ACH-000851,-0.2570000705342608
ACH-000855,-0.1681032234528503
ACH-000856,-0.25028511231811496
ACH-000858,-0.29140476210468563
ACH-000859,-0.5046592141574197
ACH-000861,-0.3696393786048822
ACH-000862,-0.2709279558397953
ACH-000865,-0.6782439409537164
ACH-000866,-0.6192985297273488
ACH-000867,-0.3017195354402453
ACH-000869,-0.1617694716407749
ACH-000872,-0.3356431018387486
ACH-000873,-0.22598429816748736
ACH-000876,-0.2844179105233873
ACH-000878,-0.04909360475418475
ACH-000880,-0.7868150142711838
ACH-000881,-0.1774476428154103
ACH-000882,-0.30276008961620005
ACH-000884,-0.2593685799685427
ACH-000885,0.0733139617725949
ACH-000887,-0.2352344052527235
ACH-000889,-0.06942089247180487
ACH-000896,-0.3745398532920824
ACH-000898,-0.3093550265805359
ACH-000900,-0.25060532246927275
ACH-000901,-0.3208850096578312
ACH-000905,-0.3368676994045335
ACH-000906,-0.2520579727764795
ACH-000907,-0.15504865144789642
ACH-000910,-0.22075208810971556
ACH-000911,-0.42422065722554175
ACH-000912,-0.5210540072509517
ACH-000913,-0.4295637581983957
ACH-000915,-0.2418674550003012
ACH-000916,-1.0239089143114588
ACH-000917,-0.21097008636300976
ACH-000920,-0.07240743168169365
ACH-000921,-0.298743217337302
ACH-000924,-0.17367984716531715
ACH-000926,-0.20430789681977005
ACH-000928,-0.24516082677865356
ACH-000929,-0.27789811508639656
ACH-000932,-0.3072857818822219
ACH-000935,-0.28148012258974786
ACH-000936,-0.4892480159966126
ACH-000937,-0.3618255829120692
ACH-000938,-0.2454479037350133
ACH-000939,-0.2897477090986371
ACH-000941,-0.2615926986849909
ACH-000943,-0.4755415661569674
ACH-000946,-0.3095804339297692
ACH-000947,-0.2757521651004976
ACH-000948,-0.2798677412387277
ACH-000950,-0.5066875709593036
ACH-000953,-0.11997526060673536
ACH-000954,-0.2691943171964795
ACH-000957,-0.3809799532371955
ACH-000958,-0.3798864747251326
ACH-000960,-0.4029878981504657
ACH-000963,-0.5909915953468282
ACH-000968,-0.2745268801467213
ACH-000969,-0.19157205037981007
ACH-000972,-0.1860506924177914
ACH-000973,-0.29990785573298445
ACH-000974,-0.4151885989705456
ACH-000978,-0.4581765658207551
ACH-000984,-0.3799445546513792
ACH-000986,-0.2430259633495442
ACH-000988,-0.4993717714010066
ACH-000993,-0.7133193106375733
ACH-000994,-0.21110140653126386
ACH-000996,-0.4686170912500482
ACH-001001,-0.20795882599435664
ACH-001020,-0.6609326178895341
ACH-001028,-0.30100781862061843
ACH-001031,-0.3470239029166541
ACH-001038,-0.1463688093841013
ACH-001048,-0.3864828841977703
ACH-001050,-0.2960134947185855
ACH-001053,-0.2469398505640769
ACH-001054,-0.2479437102993943
ACH-001061,-0.5516095144888902
ACH-001067,-0.251927822634024
ACH-001075,-0.1140085684673342
ACH-001096,-0.564185668873155
ACH-001111,-0.4482870881334937
ACH-001119,-0.23212895964702446
ACH-001128,-0.5752776474918346
ACH-001134,-0.2592274268491247
ACH-001151,-0.23771301358787286
ACH-001163,-0.4066580242835176
ACH-001164,-0.17764532927551374
ACH-001183,-0.38979820225434864
ACH-001192,-0.1891056039089991
ACH-001193,-0.2614497997402308
ACH-001196,-0.18231676617485226
ACH-001197,-0.4792405401702431
ACH-001205,0.07733597314326031
ACH-001211,-0.25735998204413635
ACH-001212,-0.29193195305483594
ACH-001228,-0.3791108629863175
ACH-001232,-0.21790112911306145
ACH-001239,-0.37263794088339264
ACH-001270,-0.4084698648056699
ACH-001274,-0.7180201595479957
ACH-001275,-0.2671046272994521
ACH-001277,-0.5940349683250147
ACH-001278,-0.4810001067448908
ACH-001280,-0.1992759269719576
ACH-001283,-0.38916324512610495
ACH-001289,-0.20152956085356769
ACH-001300,-0.15402153442375704
ACH-001301,-0.32407905851497004
ACH-001302,-0.3158736573795643
ACH-001306,-0.32340281017921746
ACH-001318,-0.4009421114340283
ACH-001322,-0.7070025970780524
ACH-001328,-0.4956940569571831
ACH-001332,-0.5529393399305517
ACH-001336,-0.6006773145975516
ACH-001346,-0.5410420696401224
ACH-001353,-0.29124280587397305
ACH-001354,-0.11735140992139635
ACH-001367,-0.20182902280399484
ACH-001368,-0.30264019888004595
ACH-001374,0.6352790377452483
ACH-001377,-0.7293758416628289
ACH-001380,-0.4415732540169591
ACH-001391,-0.3846899635135855
ACH-001408,-1.0882793496380423
ACH-001430,-0.032623364294398736
ACH-001431,-0.2179063151844
ACH-001450,-0.3920624019981033
ACH-001496,-0.32256305254553
ACH-001500,-0.2532366503307929
ACH-001523,-0.5435294895302821
ACH-001532,-0.3632516408691797
ACH-001550,-0.4205184208643086
ACH-001552,-0.07787833287431102
ACH-001554,-0.2671367926088965
ACH-001654,-0.4752903851584732
ACH-001735,-0.3494244990164502
ACH-001736,-0.12438506900359755
ACH-001737,-0.7757132982232481
ACH-001740,-0.2973277364852198
ACH-001745,-0.28167935085224743
ACH-001765,-0.1058885548690291
